
code	|	name	|	preferred name	|	taxid
2	|	Enterobacter cloacae ECNIH3	|	Enterobacter hormaechei subsp. hoffmannii ECNIH3	|	1333851
3	|	Enterobacter cloacae ECNIH4	|	 	|	 
3	|	Enterobacter cloacae ECNIH5	|	 	|	 
2	|	Enterobacter cloacae ECR091	|	Enterobacter hormaechei subsp. hoffmannii ECR091	|	1333849
1	|	Enterobacter cloacae EcWSU1	|	 	|	1045856
3	|	Enterobacter cloacae GGT036	|	 	|	 
1	|	Enterobacter cloacae P101	|	 	|	1354030
1	|	Enterobacter cloacae subsp. cloacae ATCC 13047	|	 	|	716541
1	|	Enterobacter cloacae subsp. cloacae ENHKU01	|	 	|	1211025
1	|	Enterobacter cloacae subsp. cloacae NCTC 9394	|	 	|	718254
1	|	Enterobacter cloacae subsp. dissolvens SDM	|	 	|	1104326
1	|	Enterobacter lignolyticus SCF1	|	[Enterobacter] lignolyticus SCF1	|	701347
1	|	Enterobacter sp. 638	|	 	|	399742
1	|	Enterobacter sp. R4-368	|	 	|	1166130
1	|	Enterobacteriaceae bacterium strain FGI 57	|	 	|	693444
1	|	Enterococcus casseliflavus EC20	|	 	|	565655
1	|	Enterococcus faecalis 62	|	 	|	936153
1	|	Enterococcus faecalis ATCC 29212	|	 	|	1201292
1	|	Enterococcus faecalis D32	|	 	|	1206105
1	|	Enterococcus faecalis DENG1	|	 	|	1287066
1	|	Enterococcus faecalis OG1RF	|	 	|	474186
1	|	Enterococcus faecalis V583	|	 	|	226185
1	|	Enterococcus faecalis str. Symbioflor 1	|	 	|	1261557
1	|	Enterococcus faecium Aus0004	|	 	|	1155766
3	|	Enterococcus faecium Aus0085 AUS0085	|	 	|	 
1	|	Enterococcus faecium DO	|	 	|	333849
1	|	Enterococcus faecium NRRL B-2354	|	Enterococcus faecium ATCC 8459 = NRRL B-2354	|	1158600
1	|	Enterococcus faecium T110	|	 	|	1344042
1	|	Enterococcus hirae ATCC 9790	|	 	|	768486
3	|	Enterococcus mundtii QU 25 QU25	|	 	|	 
1	|	Enterococcus sp. 7L76	|	Enterococcus faecalis	|	1351
1	|	Enterocytozoon bieneusi H348	|	 	|	481877
1	|	Epichloe festucae E2368	|	 	|	696363
1	|	Epichloe festucae Fl1	|	 	|	877507
1	|	Equus caballus	|	 	|	9796
1	|	Eremothecium cymbalariae DBVPG#7215	|	 	|	931890
1	|	Eremothecium gossypii ATCC 10895	|	 	|	284811
1	|	Erinaceus europaeus	|	 	|	9365
1	|	Erwinia amylovora ATCC 49946	|	 	|	716540
1	|	Erwinia amylovora CFBP1430	|	 	|	665029
1	|	Erwinia amylovora LA635	|	 	|	1407062
1	|	Erwinia amylovora LA636	|	 	|	1407063
1	|	Erwinia amylovora LA637	|	 	|	1407064
1	|	Erwinia billingiae Eb661	|	 	|	634500
1	|	Erwinia pyrifoliae DSM 12163	|	 	|	644651
1	|	Erwinia pyrifoliae Ep1/96	|	 	|	634499
1	|	Erwinia sp. Ejp617	|	 	|	215689
1	|	Erwinia tasmaniensis Et1/99	|	 	|	465817
1	|	Erysipelothrix rhusiopathiae SY1027	|	 	|	1313290
1	|	Erysipelothrix rhusiopathiae str. Fujisawa	|	 	|	650150
1	|	Erythrobacter litoralis HTCC2594	|	 	|	314225
1	|	Escherichia albertii KF1	|	 	|	1440052
1	|	Escherichia coli 042	|	 	|	216592
1	|	Escherichia coli 1303	|	 	|	745156
1	|	Escherichia coli 536	|	 	|	362663
1	|	Escherichia coli 55989	|	 	|	585055
3	|	Escherichia coli 6409	|	 	|	 
3	|	Escherichia coli 94-3024	|	 	|	 
1	|	Escherichia coli ABU 83972	|	 	|	655817
1	|	Escherichia coli APEC IMT5155	|	 	|	1329907
1	|	Escherichia coli APEC O1	|	 	|	405955
1	|	Escherichia coli APEC O78	|	 	|	1274814
1	|	Escherichia coli ATCC 25922	|	 	|	1322345
1	|	Escherichia coli ATCC 8739	|	 	|	481805
1	|	Escherichia coli B7A	|	 	|	340184
3	|	Escherichia coli BL21-GoldDE3pLysS AG	|	 	|	 
3	|	Escherichia coli BL21DE3	|	 	|	 
3	|	Escherichia coli BL21 TaKaRa	|	 	|	 
3	|	Escherichia coli BW25113 K-12 substr. BW25113	|	 	|	 
3	|	Escherichia coli BW2952 K-12 substr. BW2952	|	 	|	 
1	|	Escherichia coli B str. REL606	|	 	|	413997
3	|	Escherichia coli C41DE3	|	 	|	 
1	|	Escherichia coli CFT073	|	 	|	199310
3	|	Escherichia coli CI5	|	 	|	 
1	|	Escherichia coli DH1	|	 	|	536056
1	|	Escherichia coli ECC-1470	|	 	|	758831
3	|	Escherichia coli ECONIH1	|	 	|	 
1	|	Escherichia coli ED1a	|	 	|	585397
1	|	Escherichia coli ER2796	|	 	|	1245474
1	|	Escherichia coli ETEC H10407	|	 	|	316401
1	|	Escherichia coli	|	 	|	562
1	|	Escherichia coli FAP1	|	 	|	1412834
1	|	Escherichia coli HS	|	 	|	331112
1	|	Escherichia coli HUSEC2011	|	 	|	1109442
1	|	Escherichia coli IAI1	|	 	|	585034
1	|	Escherichia coli IAI39	|	 	|	585057
1	|	Escherichia coli IHE3034	|	 	|	714962
1	|	Escherichia coli JJ1886	|	 	|	1355100
3	|	Escherichia coli K-12 ER3413	|	 	|	 
3	|	Escherichia coli K-12 ER3435	|	 	|	 
3	|	Escherichia coli K-12 ER3440	|	 	|	 
3	|	Escherichia coli K-12 ER3445	|	 	|	 
3	|	Escherichia coli K-12 ER3446	|	 	|	 
3	|	Escherichia coli K-12 ER3454	|	 	|	 
3	|	Escherichia coli K-12 ER3466	|	 	|	 
3	|	Escherichia coli K-12 ER3475	|	 	|	 
3	|	Escherichia coli K-12 ER3476	|	 	|	 
3	|	Escherichia coli K-12 substr. HMS174	|	 	|	 
3	|	Escherichia coli K-12 substr. RV308	|	 	|	 
1	|	Escherichia coli KLY	|	 	|	1435461
1	|	Escherichia coli KO11FL	|	 	|	595495
1	|	Escherichia coli LF82	|	 	|	591946
1	|	Escherichia coli LY180	|	 	|	1335916
3	|	Escherichia coli MNCRE44	|	 	|	 
1	|	Escherichia coli NA114	|	 	|	1033813
1	|	Escherichia coli Nissle 1917	|	 	|	316435
1	|	Escherichia coli O103 H2 str. 12009	|	Escherichia coli O103:H2 str. 12009	|	585395
1	|	Escherichia coli O104 H4 str. 2009EL-2050	|	Escherichia coli O104:H4 str. 2009EL-2050	|	1134782
1	|	Escherichia coli O104 H4 str. 2009EL-2071	|	Escherichia coli O104:H4 str. 2009EL-2071	|	1133853
1	|	Escherichia coli O104 H4 str. 2011C-3493	|	Escherichia coli O104:H4 str. 2011C-3493	|	1133852
1	|	Escherichia coli O111 H- str. 11128	|	Escherichia coli O111:H- str. 11128	|	585396
1	|	Escherichia coli O127 H6 str. E2348/69	|	Escherichia coli O127:H6 str. E2348/69	|	574521
1	|	Escherichia coli O139 H28 str. E24377A	|	Escherichia coli O139:H28 str. E24377A	|	331111
1	|	Escherichia coli O145 H28 str. RM12581	|	Escherichia coli O145:H28 str. RM12581	|	1248823
1	|	Escherichia coli O145 H28 str. RM12761	|	Escherichia coli O145:H28 str. RM12761	|	1248903
1	|	Escherichia coli O145 H28 str. RM13514	|	Escherichia coli O145:H28 str. RM13514	|	1248902
1	|	Escherichia coli O145 H28 str. RM13516	|	Escherichia coli O145:H28 str. RM13516	|	1248915
3	|	Escherichia coli O157 H16 Santai	|	 	|	 
1	|	Escherichia coli O157 H7 str. EC4115	|	Escherichia coli O157:H7 str. EC4115	|	444450
1	|	Escherichia coli O157 H7 str. EDL933	|	Escherichia coli O157:H7 str. EDL933	|	155864
1	|	Escherichia coli O157 H7 str. SS17	|	Escherichia coli O157:H7 str. SS17	|	1328859
1	|	Escherichia coli O157 H7 str. SS52	|	Escherichia coli O157:H7 str. SS52	|	1330457
3	|	Escherichia coli O157 H7 str. Sakai Sakai substr. RIMD 0509952	|	 	|	 
1	|	Escherichia coli O157 H7 str. TW14359	|	Escherichia coli O157:H7 str. TW14359	|	544404
1	|	Escherichia coli O26 H11 str. 11368	|	Escherichia coli O26:H11 str. 11368	|	573235
1	|	Escherichia coli O55 H7 str. CB9615	|	Escherichia coli O55:H7 str. CB9615	|	701177
1	|	Escherichia coli O55 H7 str. RM12579	|	Escherichia coli O55:H7 str. RM12579	|	1048689
1	|	Escherichia coli O7 K1 str. CE10	|	Escherichia coli O7:K1 str. CE10	|	1072459
1	|	Escherichia coli O83 H1 str. NRG 857C	|	Escherichia coli O83:H1 str. NRG 857C	|	685038
1	|	Escherichia coli P12b	|	 	|	910348
1	|	Escherichia coli PMV-1	|	 	|	1382700
3	|	Escherichia coli RM9387	|	 	|	 
1	|	Escherichia coli S88	|	 	|	585035
1	|	Escherichia coli SE11	|	 	|	409438
1	|	Escherichia coli SE15	|	 	|	431946
1	|	Escherichia coli SMS-3-5	|	 	|	439855
3	|	Escherichia coli ST131 EC958	|	 	|	 
3	|	Escherichia coli ST2747	|	 	|	 
3	|	Escherichia coli ST540	|	 	|	 
1	|	Escherichia coli UM146	|	 	|	869729
1	|	Escherichia coli UMN026	|	 	|	585056
1	|	Escherichia coli UMNF18	|	 	|	1050617
1	|	Escherichia coli UMNK88	|	 	|	696406
1	|	Escherichia coli UTI89	|	 	|	364106
1	|	Escherichia coli VR50	|	 	|	941323
1	|	Escherichia coli W	|	 	|	566546
1	|	Escherichia coli Xuzhou21	|	 	|	741093
1	|	Escherichia coli str. K-12 substr. DH10B	|	 	|	316385
1	|	Escherichia coli str. K-12 substr. MC4100	|	 	|	1403831
1	|	Escherichia coli str. K-12 substr. MDS42	|	 	|	1110693
1	|	Escherichia coli str. K-12 substr. MG1655	|	 	|	511145
1	|	Escherichia coli str. K-12 substr. W3110	|	 	|	316407
3	|	Escherichia coli str. clone D i14	|	 	|	 
3	|	Escherichia coli str. clone D i2	|	 	|	 
1	|	Escherichia fergusonii ATCC 35469	|	 	|	585054
1	|	Ethanoligenens harbinense YUAN-3	|	 	|	663278
2	|	Eubacterium acidaminophilum DSM 3953	|	Peptoclostridium acidaminophilum DSM 3953	|	1286171
1	|	Eubacterium eligens ATCC 27750	|	[Eubacterium] eligens ATCC 27750	|	515620
1	|	Eubacterium limosum KIST612	|	 	|	903814
1	|	Eubacterium rectale ATCC 33656	|	[Eubacterium] rectale ATCC 33656	|	515619
1	|	Eubacterium rectale DSM 17629	|	[Eubacterium] rectale DSM 17629	|	657318
1	|	Eubacterium rectale M104/1	|	[Eubacterium] rectale M104/1	|	657317
1	|	Eubacterium siraeum 70/3	|	[Eubacterium] siraeum 70/3	|	657319
1	|	Eubacterium siraeum V10Sc8a	|	[Eubacterium] siraeum V10Sc8a	|	717961
1	|	Eutypa lata UCREL1	|	 	|	1287681
3	|	Exiguobacterium antarcticum B7 Eab7	|	 	|	 
1	|	Exiguobacterium sibiricum 255-15	|	 	|	262543
1	|	Exiguobacterium sp. AT1b	|	 	|	360911
1	|	Exiguobacterium sp. MH3	|	 	|	1399115
1	|	Exophiala dermatitidis NIH/UT8656	|	 	|	858893
3	|	Exophiala mesophila CBS 40295	|	 	|	 
3	|	Exophiala oligosperma CBS 72588	|	 	|	 
3	|	Exophiala sideris CBS 121828	|	 	|	 
3	|	Exophiala spinifera CBS 89968	|	 	|	 
3	|	Exophiala xenobiotica CBS 118157	|	 	|	 
3	|	Faecalibacterium prausnitzii L2-6 L2/6	|	 	|	 
1	|	Faecalibacterium prausnitzii SL3/3	|	 	|	657322
1	|	Faecalitalea cylindroides T2-87	|	 	|	717960
1	|	Felis catus	|	 	|	9685
1	|	Ferrimonas balearica DSM 9799	|	 	|	550540
1	|	Ferroglobus placidus DSM 10642	|	 	|	589924
1	|	Ferroplasma acidarmanus fer1	|	 	|	333146
1	|	Fervidicoccus fontis Kam940	|	 	|	1163730
1	|	Fervidobacterium nodosum Rt17-B1	|	 	|	381764
1	|	Fervidobacterium pennivorans DSM 9078	|	 	|	771875
1	|	Fibrella aestuarina BUZ 2	|	 	|	1166018
1	|	Fibrobacter succinogenes subsp. succinogenes S85	|	 	|	59374
1	|	Fibroporia radiculosa TFFH 294	|	 	|	1078123
1	|	Filifactor alocis ATCC 35896	|	 	|	546269
1	|	Fimbriimonas ginsengisoli Gsoil 348	|	 	|	661478
1	|	Finegoldia magna ATCC 29328	|	 	|	334413
1	|	Fistulina hepatica ATCC 64428	|	 	|	1128425
1	|	Flammulina velutipes KACC42780	|	 	|	1300067
1	|	Flavobacteriaceae bacterium 3519-10	|	 	|	531844
1	|	Flavobacterium branchiophilum FL-15	|	 	|	1034807
1	|	Flavobacterium columnare ATCC 49512	|	 	|	1041826
1	|	Flavobacterium indicum GPTSA100-9 DSM 17447	|	Flavobacterium indicum GPTSA100-9 = DSM 17447	|	1094466
3	|	Flavobacterium johnsoniae UW101 ATCC 17061	|	 	|	 
3	|	Flavobacterium psychrophilum 3	|	 	|	 
3	|	Flavobacterium psychrophilum 4	|	 	|	 
3	|	Flavobacterium psychrophilum 5	|	 	|	 
3	|	Flavobacterium psychrophilum 950106-1/1	|	 	|	 
3	|	Flavobacterium psychrophilum CSF259-93	|	 	|	 
1	|	Flavobacterium psychrophilum FPG101	|	 	|	1452725
1	|	Flavobacterium psychrophilum FPG3	|	 	|	1452724
1	|	Flavobacterium psychrophilum JIP02/86	|	 	|	402612
3	|	Flavobacterium psychrophilum MH1	|	 	|	 
3	|	Flavobacterium psychrophilum PG2	|	 	|	 
3	|	Flavobacterium psychrophilum V3-5	|	 	|	 
3	|	Flavobacterium psychrophilum V4-24	|	 	|	 
3	|	Flavobacterium psychrophilum VQ50	|	 	|	 
3	|	Flavobacterium psychrophilum v4-33	|	 	|	 
2	|	Flexibacter litoralis DSM 6794	|	Bernardetia litoralis DSM 6794	|	880071
1	|	Flexistipes sinusarabici DSM 4947	|	 	|	717231
1	|	Fluviicola taffensis DSM 16823	|	 	|	755732
1	|	Fomitiporia mediterranea MF3/22	|	 	|	694068
1	|	Fomitopsis pinicola FP-58527 SS1	|	 	|	743788
1	|	Fonsecaea multimorphosa CBS 102226	|	 	|	1442371
1	|	Fonsecaea pedrosoi CBS 271.37	|	 	|	1442368
1	|	Formosa agariphila KMM 3901	|	 	|	1347342
1	|	Francisella cf. novicida Fx1	|	 	|	984129
1	|	Francisella cf. tularensis subsp. novicida 3523	|	 	|	676032
3	|	Francisella guangzhouensis 08HL01032	|	 	|	 
1	|	Francisella noatunensis subsp. orientalis LADL--07-285A	|	Francisella orientalis LADL--07-285A	|	1356861
1	|	Francisella noatunensis subsp. orientalis str. Toba 04	|	Francisella orientalis str. Toba 04	|	1163389
3	|	Francisella philomiragia GA01-2794	|	 	|	 
3	|	Francisella philomiragia GA01-2801	|	 	|	 
3	|	Francisella philomiragia O#319-029	|	 	|	 
3	|	Francisella philomiragia O#319-036 FSC 153	|	 	|	 
3	|	Francisella philomiragia O#319-067	|	 	|	 
3	|	Francisella philomiragia subsp. philomiragia ATCC 25015 O#319L	|	 	|	 
1	|	Francisella philomiragia subsp. philomiragia ATCC 25017	|	 	|	484022
1	|	Francisella sp. FSC1006	|	 	|	1547445
1	|	Francisella sp. TX077308	|	Francisella salina	|	573569
3	|	Francisella tularensis subsp. holarctica 425	|	 	|	 
1	|	Francisella tularensis subsp. holarctica F92	|	 	|	1232394
1	|	Francisella tularensis subsp. holarctica FSC200	|	 	|	351581
1	|	Francisella tularensis subsp. holarctica FTNF002-00	|	 	|	458234
3	|	Francisella tularensis subsp. holarctica FTT 1	|	 	|	 
1	|	Francisella tularensis subsp. holarctica LVS	|	 	|	376619
1	|	Francisella tularensis subsp. holarctica OSU18	|	 	|	393011
1	|	Francisella tularensis subsp. holarctica PHIT-FT049	|	 	|	1432652
3	|	Francisella tularensis subsp. holarctica VT68	|	 	|	 
3	|	Francisella tularensis subsp. mediasiatica FSC147 GIEM 543	|	 	|	 
1	|	Francisella tularensis subsp. novicida D9876	|	 	|	1450527
1	|	Francisella tularensis subsp. novicida F6168	|	 	|	1452728
1	|	Francisella tularensis subsp. novicida U112	|	 	|	401614
3	|	Francisella tularensis subsp. tularensis FSC198 FSC 198	|	 	|	 
1	|	Francisella tularensis subsp. tularensis NE061598	|	 	|	510831
3	|	Francisella tularensis subsp. tularensis NIH B-38	|	 	|	 
1	|	Francisella tularensis subsp. tularensis SCHU S4	|	 	|	177416
3	|	Francisella tularensis subsp. tularensis SCHU S4 SHU-S4	|	 	|	 
3	|	Francisella tularensis subsp. tularensis Scherm	|	 	|	 
1	|	Francisella tularensis subsp. tularensis TI0902	|	 	|	1001534
1	|	Francisella tularensis subsp. tularensis TIGB03	|	 	|	1001542
1	|	Francisella tularensis subsp. tularensis WY96-3418	|	 	|	418136
3	|	Francisella tularensis subsp. tularensis WY96	|	 	|	 
1	|	Francisella tularensis subsp. tularensis str. SCHU S4 substr. NR-28534	|	 	|	1341656
3	|	Frankia alni ACN14a ACN14A	|	 	|	 
1	|	Frankia sp. CcI3	|	Frankia casuarinae	|	106370
3	|	Frankia sp. EAN1pec EAN1.pec	|	 	|	 
1	|	Frankia sp. EuI1c	|	Frankia inefficax	|	298654
3	|	Frankia symbiont of Datisca glomerata 4085684	|	 	|	 
1	|	Frateuria aurantia DSM 6220	|	 	|	767434
3	|	Fretibacterium fastidiosum SGP1	|	 	|	 
3	|	Frischella perrara PEB0191	|	 	|	 
1	|	Fusarium fujikuroi B14	|	 	|	1215603
1	|	Fusarium graminearum CS3005	|	 	|	1450154
3	|	Fusarium graminearum PH-1 NRRL 31084	|	 	|	 
1	|	Fusarium oxysporum FOSC 3-a	|	Fusarium sp. FOSC 3-a	|	909455
1	|	Fusarium oxysporum Fo47	|	 	|	660027
1	|	Fusarium oxysporum f. sp. conglutinans race 2 54008	|	 	|	1089457
1	|	Fusarium oxysporum f. sp. cubense race 1	|	 	|	1229664
1	|	Fusarium oxysporum f. sp. cubense race 4	|	Fusarium odoratissimum	|	2502994
1	|	Fusarium oxysporum f. sp. cubense tropical race 4 54006	|	Fusarium odoratissimum NRRL 54006	|	1089451
1	|	Fusarium oxysporum f. sp. lycopersici MN25	|	 	|	1080343
1	|	Fusarium oxysporum f. sp. melonis 26406	|	 	|	1089452
1	|	Fusarium oxysporum f. sp. pisi HDV247	|	 	|	1080344
1	|	Fusarium oxysporum f. sp. radicis-lycopersici 26381	|	 	|	1089448
1	|	Fusarium oxysporum f. sp. raphani 54005	|	 	|	1089458
1	|	Fusarium oxysporum f. sp. vasinfectum 25433	|	 	|	1089449
1	|	Fusarium pseudograminearum CS3096	|	 	|	1028729
3	|	Fusarium pseudograminearum CS3270	|	 	|	 
1	|	Fusarium verticillioides 7600	|	 	|	334819
3	|	Fusobacterium nucleatum subsp. animalis 4 8	|	 	|	 
3	|	Fusobacterium nucleatum subsp. animalis 7 1	|	 	|	 
1	|	Fusobacterium nucleatum subsp. nucleatum ATCC 25586	|	 	|	190304
3	|	Fusobacterium nucleatum subsp. vincentii 3 1 27	|	 	|	 
3	|	Fusobacterium nucleatum subsp. vincentii 3 1 36A2	|	 	|	 
1	|	Gadus morhua	|	 	|	8049
1	|	Gaeumannomyces graminis var. tritici R3-111a-1	|	Gaeumannomyces tritici R3-111a-1	|	644352
1	|	Galerina marginata CBS 339.88	|	 	|	685588
1	|	Gallibacterium anatis UMN179	|	 	|	1005058
1	|	Gallionella capsiferriformans ES-2	|	 	|	395494
1	|	Gallus gallus	|	 	|	9031
1	|	Ganoderma lucidum G.260125-1	|	 	|	1077286
1	|	Ganoderma lucidum Xiangnong No.1	|	 	|	1127707
1	|	Gardnerella vaginalis 409-05	|	 	|	553190
1	|	Gardnerella vaginalis ATCC 14019	|	 	|	525284
1	|	Gardnerella vaginalis HMP9231	|	 	|	1009464
1	|	Gasterosteus aculeatus	|	 	|	69293
1	|	Geitlerinema sp. PCC 7407	|	 	|	1173025
1	|	Gemmatimonadetes bacterium KBS708	|	Gemmatirosa kalamazoonesis	|	861299
1	|	Gemmatimonas aurantiaca T-27	|	 	|	379066
3	|	Geoalkalibacter subterraneus Red1	|	 	|	 
1	|	Geobacillus kaustophilus HTA426	|	 	|	235909
1	|	Geobacillus sp. C56-T3	|	 	|	691437
1	|	Geobacillus sp. GHH01	|	 	|	1233873
1	|	Geobacillus sp. JF8	|	Geobacillus genomosp. 3	|	1921421
1	|	Geobacillus sp. WCH70	|	 	|	471223
1	|	Geobacillus sp. Y412MC52	|	 	|	550542
1	|	Geobacillus sp. Y412MC61	|	 	|	544556
1	|	Geobacillus sp. Y4.1MC1	|	 	|	581103
1	|	Geobacillus thermodenitrificans NG80-2	|	 	|	420246
2	|	Geobacillus thermoglucosidasius C56-YS93	|	Parageobacillus thermoglucosidasius C56-YS93	|	634956
3	|	Geobacillus thermoleovorans CCB US3 UF5	|	 	|	 
1	|	Geobacter bemidjiensis Bem	|	Citrifermentans bemidjiense Bem	|	404380
1	|	Geobacter daltonii FRC-32	|	 	|	316067
1	|	Geobacter lovleyi SZ	|	 	|	398767
1	|	Geobacter metallireducens GS-15	|	 	|	269799
3	|	Geobacter pickeringii G13	|	 	|	 
1	|	Geobacter sp. M18	|	 	|	443143
1	|	Geobacter sp. M21	|	 	|	443144
3	|	Geobacter sulfurreducens AM-1	|	 	|	 
1	|	Geobacter sulfurreducens KN400	|	 	|	663917
1	|	Geobacter sulfurreducens PCA	|	 	|	243231
1	|	Geobacter uraniireducens Rf4	|	 	|	351605
1	|	Geodermatophilus obscurus DSM 43160	|	 	|	526225
3	|	Geoglobus acetivorans SBH6	|	 	|	 
1	|	Geospiza fortis	|	 	|	48883
3	|	Gilliamella apicola wkB1	|	 	|	 
1	|	Glaciecola nitratireducens FR1064	|	 	|	1085623
1	|	Glaciecola psychrophila 170	|	Paraglaciecola psychrophila 170	|	1129794
1	|	Glaciecola sp. 4H-3-7+YE-5	|	 	|	983545
1	|	Glarea lozoyensis 74030	|	 	|	1104152
1	|	Glarea lozoyensis ATCC 20868	|	 	|	1116229
1	|	Gloeobacter kilaueensis JS1	|	 	|	1183438
1	|	Gloeobacter violaceus PCC 7421	|	 	|	251221
1	|	Gloeocapsa sp. PCC 7428	|	 	|	1173026
1	|	Gloeophyllum trabeum ATCC 11539	|	 	|	670483
1	|	Gluconacetobacter diazotrophicus PA1 5	|	 	|	272568
3	|	Gluconacetobacter diazotrophicus PA1 5 PAl 5	|	 	|	 
1	|	Gluconobacter oxydans 621H	|	 	|	290633
1	|	Gluconobacter oxydans DSM 3504	|	 	|	1288313
1	|	Gluconobacter oxydans H24	|	 	|	1224746
3	|	Glycine max Williams 82	|	 	|	 
1	|	Gordonia bronchialis DSM 43247	|	 	|	526226
1	|	Gordonia polyisoprenivorans VH2	|	 	|	1112204
1	|	Gordonia sp. KTR9	|	 	|	337191
3	|	Gordonibacter pamelaeae 7-10-1-b 7-10-1-bT	|	 	|	 
1	|	Gorilla gorilla gorilla	|	 	|	9595
1	|	Gossypium raimondii	|	 	|	29730
1	|	Gramella forsetii KT0803	|	 	|	411154
1	|	Granulibacter bethesdensis CGDNIH1	|	 	|	391165
1	|	Granulibacter bethesdensis CGDNIH2	|	 	|	1051974
1	|	Granulibacter bethesdensis CGDNIH3	|	 	|	1052004
1	|	Granulibacter bethesdensis CGDNIH4	|	 	|	1052095
1	|	Granulicella mallensis MP5ACTX8	|	 	|	682795
1	|	Granulicella tundricola MP5ACTX9	|	 	|	1198114
1	|	Grosmannia clavigera kw1407	|	 	|	655863
1	|	Gyalolechia flavorubescens KoLRI002931	|	 	|	1353255
1	|	Gymnopus luxurians FD-317 M1	|	 	|	944289
1	|	Gynuella sunshinyii YC6258	|	 	|	1445510
1	|	Haemophilus ducreyi 35000HP	|	[Haemophilus] ducreyi 35000HP	|	233412
1	|	Haemophilus influenzae 10810	|	 	|	862964
1	|	Haemophilus influenzae 2019	|	 	|	1232659
3	|	Haemophilus influenzae 477	|	 	|	 
3	|	Haemophilus influenzae 723	|	 	|	 
1	|	Haemophilus influenzae 86-028NP	|	 	|	281310
3	|	Haemophilus influenzae C486	|	 	|	 
1	|	Haemophilus influenzae CGSHiCZ412602	|	 	|	1295140
1	|	Haemophilus influenzae F3031	|	 	|	866630
1	|	Haemophilus influenzae F3047	|	 	|	935897
3	|	Haemophilus influenzae Hi375	|	 	|	 
1	|	Haemophilus influenzae KR494	|	 	|	1334187
1	|	Haemophilus influenzae PittEE	|	 	|	374930
1	|	Haemophilus influenzae PittGG	|	 	|	374931
1	|	Haemophilus influenzae R2846	|	 	|	262727
1	|	Haemophilus influenzae R2866	|	 	|	262728
1	|	Haemophilus influenzae Rd KW20	|	 	|	71421
1	|	Haemophilus parainfluenzae T3T1	|	 	|	862965
3	|	Haemophilus parasuis KL0318	|	 	|	 
2	|	Haemophilus parasuis SH0165	|	Glaesserella parasuis SH0165	|	557723
3	|	Haemophilus parasuis SH03	|	 	|	 
2	|	Haemophilus parasuis ZJ0906	|	Glaesserella parasuis ZJ0906	|	1322346
1	|	Hafnia alvei FB1	|	 	|	1453496
1	|	Hahella chejuensis KCTC 2396	|	 	|	349521
1	|	Halalkalicoccus jeotgali B3	|	 	|	795797
1	|	Halanaerobium hydrogeniformans	|	 	|	656519
1	|	Halanaerobium praevalens DSM 2228	|	 	|	572479
1	|	Haliangium ochraceum DSM 14365	|	 	|	502025
1	|	Haliscomenobacter hydrossis DSM 1100	|	 	|	760192
3	|	Haloarcula hispanica ATCC 33960 CGMCC 1.2049	|	 	|	 
1	|	Haloarcula hispanica N601	|	 	|	1417673
1	|	Haloarcula marismortui ATCC 43049	|	 	|	272569
1	|	Haloarcula sp. CBA1115	|	 	|	1592728
1	|	Halobacillus halophilus DSM 2266	|	 	|	866895
3	|	Halobacterium salinarum R1 DSM 671	|	 	|	 
1	|	Halobacterium sp. DL1	|	 	|	751944
2	|	Halobacterium sp. NRC-1	|	Halobacterium salinarum NRC-1	|	64091
1	|	Halobacteroides halobius DSM 5150	|	 	|	748449
3	|	Haloferax mediterranei ATCC 33500 CGMCC 1.2087	|	 	|	 
1	|	Haloferax mediterranei ATCC 33500	|	 	|	523841
1	|	Haloferax volcanii DS2	|	 	|	309800
3	|	Halogeometricum borinquense DSM 11551 PR 3	|	 	|	 
1	|	Halomicrobium mukohataei DSM 12286	|	 	|	485914
3	|	Halomonas campaniensis LS21	|	 	|	 
1	|	Halomonas elongata DSM 2581	|	 	|	768066
1	|	Halomonas sp. KO116	|	 	|	1504981
1	|	Halopiger xanaduensis SH-6	|	 	|	797210
1	|	Haloquadratum walsbyi C23	|	 	|	768065
3	|	Haloquadratum walsbyi DSM 16790 HBSQ001	|	 	|	 
1	|	Halorhabdus tiamatea SARL4B	|	 	|	1033806
1	|	Halorhabdus utahensis DSM 12940	|	 	|	519442
1	|	Halorhodospira halochloris str. A	|	 	|	1354791
1	|	Halorhodospira halophila SL1	|	 	|	349124
1	|	Halorubrum lacusprofundi ATCC 49239	|	 	|	416348
1	|	Halostagnicola larsenii XH-48	|	 	|	797299
1	|	Haloterrigena turkmenica DSM 5511	|	 	|	543526
1	|	Halothece sp. PCC 7418	|	 	|	65093
3	|	Halothermothrix orenii H 168 DSM 9562	|	 	|	 
1	|	Halothiobacillus neapolitanus c2	|	 	|	555778
1	|	Halovivax ruber XH-70	|	 	|	797302
1	|	Helicobacter acinonychis str. Sheeba	|	 	|	382638
1	|	Helicobacter bizzozeronii CIII-1	|	 	|	1002804
1	|	Helicobacter cetorum MIT 00-7128	|	 	|	182217
1	|	Helicobacter cetorum MIT 99-5656	|	 	|	1163745
2	|	Helicobacter cinaedi ATCC BAA-847	|	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	|	537971
1	|	Helicobacter cinaedi PAGU611	|	 	|	1172562
1	|	Helicobacter felis ATCC 49179	|	 	|	936155
