taxid	GenomeID	superkingdom	kingdom	phylum	class	order	family	genus	Domain	Group	SubGroup	size_gen	Genes	ntrna_gen	GC	Status	levels	filt
197	Camp_jeju_jejuni_00_2544	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_00_6200	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_01_1512	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_35925B2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_81_176	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_81116_NCTC_11828	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_CG8421	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_IA3902	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_ICDCCJ07001	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_M1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_MTVDSCj20	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_NCTC_11168_BN148	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_NCTC_11168_GSv_NCTC_11168_rNRC	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_NCTC_11168_K12E5	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_NCTC_11168_Kf1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_NCTC_11168_mcK12E5	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_NCTC_11168_mfK12E5	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_NCTC_11168_ATCC_700819	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_R14	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_S3	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_YH001	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	45	30.2	Complete Genome	Bacteria	ok
197	Camp_jeju_jejuni_F38011	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.76644	1804	47	30.2	Complete Genome	Bacteria	ok
2317	Meth_stad_DSM_3091	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Archaea	Euryarchaeota	Methanomada group	1.7674	1605	42	27.6	Complete Genome	Archaea	ok
1648	Erys_rhus_SY1027	Bacteria	Kin_Terrabacteria group	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Bacteria	Terrabacteria group	Firmicutes	1.77041	1704	53	36.6	Complete Genome	Bacteria	ok
1648	Erys_rhus_Fujisawa	Bacteria	Kin_Terrabacteria group	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Bacteria	Terrabacteria group	Firmicutes	1.77041	1704	55	36.6	Complete Genome	Bacteria	ok
39152	Meth_mari_C5	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Archaea	Euryarchaeota	Methanomada group	1.7791	1930	38	32.9	Scaffold	Archaea	ok
39152	Meth_mari_C6	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Archaea	Euryarchaeota	Methanomada group	1.7791	1930	38	32.9	Scaffold	Archaea	ok
39152	Meth_mari_C7	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Archaea	Euryarchaeota	Methanomada group	1.7791	1930	38	32.9	Scaffold	Archaea	ok
39152	Meth_mari_S2	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Archaea	Euryarchaeota	Methanomada group	1.7791	1930	38	32.9	Scaffold	Archaea	ok
39152	Meth_mari_X1	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Archaea	Euryarchaeota	Methanomada group	1.7791	1930	38	32.9	Scaffold	Archaea	ok
56877	Heli_bizz_CIII_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.78726	1795	37	45.9	Scaffold	Bacteria	ok
138563	Heli_ceto_MIT_99_5656	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.78814	1715	38	34.7	Scaffold	Bacteria	ok
138563	Heli_ceto_MIT_00_7128	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.78814	1715	39	34.7	Scaffold	Bacteria	ok
1314	Stre_pyog_M1_476	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	57	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_M23ND	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	57	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS15252	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	57	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS1882	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	57	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_SSI_1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	57	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_STAB902	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	59	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_M1_GAS_SF370	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	60	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_M1_GAS_SF370_1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	60	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_STAB1102	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	66	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_Manfredo	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	66	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_1E1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_7F7	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_A20	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_Alab49	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_HSC5	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS10270	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS10394	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS10750	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS315	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS5005	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS6180	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_NZ131_ATCC_BAA_1633	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_STAB901	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	67	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_ATCC_19615	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	68	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS2096	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	68	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS8232	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	68	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_MGAS9429	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	68	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_HKU360	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	69	38.6	Complete Genome	Bacteria	ok
1314	Stre_pyog_HKU_QMH11M0907901	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.7914	1777	69	38.6	Complete Genome	Bacteria	ok
150055	Stre_lute_033	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Bacteria	Terrabacteria group	Firmicutes	1.79352	1789	60	37.7	Complete Genome	Bacteria	ok
940	Hydr_ther_TK_6	Bacteria	Kin_of_Aquificae	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Bacteria	Aquificae	Aquificae	1.79446	1979	45	44	Complete Genome	Bacteria	ok
940	Hydr_ther_TK_6_1	Bacteria	Kin_of_Aquificae	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Bacteria	Aquificae	Aquificae	1.79446	1979	45	44	Complete Genome	Bacteria	ok
196	Camp_fetu_fetus_82_40	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80458	1822	44	33.2243	Complete Genome	Bacteria	ok
196	Camp_fetu_testudinum_03_427	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80458	1822	44	33.2243	Complete Genome	Bacteria	ok
196	Camp_fetu_testudinum_pet_3	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80458	1822	44	33.2243	Complete Genome	Bacteria	ok
196	Camp_fetu_venerealis_97_608	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80458	1822	44	33.2243	Complete Genome	Bacteria	ok
196	Camp_fetu_venerealis_cfvi03_293	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80458	1822	44	33.2243	Complete Genome	Bacteria	ok
196	Camp_fetu_venerealis_84_112	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80458	1822	44	33.2243	Complete Genome	Bacteria	ok
196	Camp_fetu_fetus_04_554	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80458	1822	45	33.2243	Complete Genome	Bacteria	ok
2173	Meth_smit_ATCC_35061_PS_DSMZ_861	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Archaea	Euryarchaeota	Methanomada group	1.80554	1769	36	31.2	Complete Genome	Archaea	ok
1244531	Camp_igua_1485E	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.80962	1929	44	35.7	Complete Genome	Bacteria	ok
336988	Oeno_kita_DSM_17330	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Oenococcus	Bacteria	Terrabacteria group	Firmicutes	1.82556	1857	45	42.7	Scaffold	Bacteria	ok
576610	Poly_nece_necessarius_STIR1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Bacteria	Proteobacteria	Betaproteobacteria	1.82558	1937	37	45.4	Complete Genome	Bacteria	ok
576610	Poly_nece_asymbioticus_MWH_MoK4	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Bacteria	Proteobacteria	Betaproteobacteria	1.82558	1937	40	45.4	Complete Genome	Bacteria	ok
576610	Poly_nece_asymbioticus_QLW_P1DMWA_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Bacteria	Proteobacteria	Betaproteobacteria	1.82558	1937	42	45.4	Complete Genome	Bacteria	ok
64897	Borr_biss_DN127	Bacteria	Kin_of_Spirochaetes	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Bacteria	Spirochaetes	Spirochaetia	1.82951	2081	32	28.5	Scaffold	Bacteria	ok
199	Camp_conc_13826	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Bacteria	Proteobacteria	delta/epsilon subdivisions	1.84004	1889	47	37.6	Complete Genome	Bacteria	ok
727	Haem_infl_C486	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	58	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_PittGG	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	58	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_R2846	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	58	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_10810	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	59	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_F3047	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	59	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_KR494	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	59	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_PittEE	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	59	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_Rd_KW20	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	59	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_2019	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	60	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_723	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	60	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_86_028NP	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	60	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_CGSHiCZ412602	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	60	38.2	Complete Genome	Bacteria	ok
727	Haem_infl_477	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Bacteria	Proteobacteria	Gammaproteobacteria	1.8509	1825	61	38.2	Complete Genome	Bacteria	ok
